XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
662572.22463796,2738828.84684647,2434,2441,1222,29.460981989077
662572.22463796,2738828.84684647,2434,2850,1425,2294.28446100744
662545.06140451,2738844.47008285,2437,2438,1219,401.394494942839
662545.06140451,2738844.47008285,2437,2430,1220,30.6952444034564
662545.06140451,2738844.47008285,2437,2441,1221,17.2803626995727
662545.06140451,2738844.47008285,2437,3038,1520,5688.73699470085
662220.12014551,2738608.98856676,2438,2437,1219,401.394494942839
662220.12014551,2738608.98856676,2438,2251,7406,559.657312635965
662558.73400079,2738855.03753505,2441,2437,1221,17.2803626995727
662558.73400079,2738855.03753505,2441,2434,1222,29.460981989077
662558.73400079,2738855.03753505,2441,2917,1459,2607.25520206223
662558.73400079,2738855.03753505,2441,3046,1524,5693.19455133302
643148.59349629,2738900.30421164,2445,2065,1223,1082.83548987407
643148.59349629,2738900.30421164,2445,2774,6805,94.1854936906793
643156.84221633,2738900.69971343,2448,2068,1224,1074.72673607001
643156.84221633,2738900.69971343,2448,2777,6806,94.1298862542782
654202.58901900,2738980.38636141,2449,1587,1225,5970.29038949763
654202.58901900,2738980.38636141,2449,2487,1244,213.854253438648
654202.58901900,2738980.38636141,2449,2541,1271,472.474117108595
655238.22732810,2738995.89908411,2452,2147,1226,1197.83322212737
655238.22732810,2738995.89908411,2452,2357,1227,909.235322580115
655238.22732810,2738995.89908411,2452,2456,1228,19.0483368510762
655238.22732810,2738995.89908411,2452,2459,1231,37.5378094531534
655251.18460976,2739009.86146173,2456,2452,1228,19.0483368510762
655251.18460976,2739009.86146173,2456,2417,1229,647.776838029899
655251.18460976,2739009.86146173,2456,2464,1232,16.9260708855949
655251.18460976,2739009.86146173,2456,2467,1235,37.5003206074882
655204.43025477,2739012.23447432,2459,2147,1230,1187.35957015685
655204.43025477,2739012.23447432,2459,2452,1231,37.5378094531534
655204.43025477,2739012.23447432,2459,2467,1234,19.6066641087647
655204.43025477,2739012.23447432,2459,2501,1251,506.709122894272
655262.69825894,2739022.26822433,2464,2456,1232,16.9260708855949
655262.69825894,2739022.26822433,2464,2424,1233,585.647717107878
655262.69825894,2739022.26822433,2464,2472,1236,17.9694869192875
655262.69825894,2739022.26822433,2464,2475,1239,37.570645178463
655217.67319515,2739026.69176583,2467,2459,1234,19.6066641087647
655217.67319515,2739026.69176583,2467,2456,1235,37.5003206074882
655217.67319515,2739026.69176583,2467,2475,1238,16.8439189844375
655217.67319515,2739026.69176583,2467,2546,1274,730.690404837483
655274.92167273,2739035.43980796,2472,2464,1236,17.9694869192875
655274.92167273,2739035.43980796,2472,2416,1237,785.48743000013
655274.92167273,2739035.43980796,2472,2481,1242,37.6869230896824
655274.92167273,2739035.43980796,2472,2816,1408,1892.05439880117
655229.09478252,2739039.07178799,2475,2467,1238,16.8439189844375
655229.09478252,2739039.07178799,2475,2464,1239,37.570645178463
655229.09478252,2739039.07178799,2475,2481,1241,17.734774007124
655229.09478252,2739039.07178799,2475,2568,1285,731.211665609765
654298.11604993,2739046.76954762,2480,2176,1240,1107.88885208061
654298.11604993,2739046.76954762,2480,2486,1243,133.301574939385
654298.11604993,2739046.76954762,2480,2530,1265,367.608308356879
655241.12044419,2739052.10657493,2481,2475,1241,17.734774007124
655241.12044419,2739052.10657493,2481,2472,1242,37.6869230896824
655241.12044419,2739052.10657493,2481,2506,1253,420.169171979719
655241.12044419,2739052.10657493,2481,2823,1412,1903.7368115041
654389.70964701,2739142.88304675,2486,2480,1243,133.301574939385
654389.70964701,2739142.88304675,2486,2501,1252,399.79974722077
654389.70964701,2739142.88304675,2486,2518,1259,207.899004867003
654325.24086042,2739154.76849291,2487,2449,1244,213.854253438648
654325.24086042,2739154.76849291,2487,2515,1258,165.861375237789
654325.24086042,2739154.76849291,2487,2647,1324,343.108700880099
647824.70614056,2739189.02491695,2490,1599,1245,3218.08579941544
647824.70614056,2739189.02491695,2490,2491,1247,17.1737460828217
647824.70614056,2739189.02491695,2490,2496,1248,34.1518982314619
647807.86636785,2739190.94938605,2491,2101,1246,1165.50790000347
647807.86636785,2739190.94938605,2491,2490,1247,17.1737460828217
647807.86636785,2739190.94938605,2491,2497,1249,33.1516581899079
647848.28763129,2739211.14127742,2496,2490,1248,34.1518982314619
647848.28763129,2739211.14127742,2496,2508,1254,32.4920028298889
647848.28763129,2739211.14127742,2496,3030,1515,2516.86180053746
647788.47605115,2739215.76311617,2497,2491,1249,33.1516581899079
647788.47605115,2739215.76311617,2497,2499,1250,10.0358329516011
647789.05671478,2739225.78213672,2499,2497,1250,10.0358329516011
647789.05671478,2739225.78213672,2499,2510,1256,43.7680307136764
647789.05671478,2739225.78213672,2499,2872,1437,1996.48885843714
654748.39034812,2739233.10002926,2501,2459,1251,506.709122894272
654748.39034812,2739233.10002926,2501,2486,1252,399.79974722077
654748.39034812,2739233.10002926,2501,2513,1257,53.8015276404005
654865.52080875,2739240.42573314,2506,2481,1253,420.169171979719
654865.52080875,2739240.42573314,2506,2524,1262,145.085536776604
654865.52080875,2739240.42573314,2506,2674,1338,399.615911866048
647840.09261226,2739240.73768277,2508,2496,1254,32.4920028298889
647840.09261226,2739240.73768277,2508,2510,1255,20.8597517433413
647840.09261226,2739240.73768277,2508,3061,1531,2733.50426964849
647821.60608281,2739249.12405990,2510,2508,1255,20.8597517433413
647821.60608281,2739249.12405990,2510,2499,1256,43.7680307136764
647821.60608281,2739249.12405990,2510,2926,1464,1818.31016614939
654701.30123803,2739259.12348189,2513,2501,1257,53.8015276404005
654701.30123803,2739259.12348189,2513,2519,1261,128.05470028471
654701.30123803,2739259.12348189,2513,2534,1268,170.147990131904
654430.67770047,2739282.75979125,2515,2487,1258,165.861375237789
654430.67770047,2739282.75979125,2515,2549,1275,91.1907145242975
654430.67770047,2739282.75979125,2515,2579,1301,332.866590349801
654522.95073335,2739302.45436505,2518,2486,1259,207.899004867003
654522.95073335,2739302.45436505,2518,2519,1260,357.196791993912
654522.95073335,2739302.45436505,2518,2526,1263,29.7140042307781
654582.28387165,2739304.80110016,2519,2518,1260,357.196791993912
654582.28387165,2739304.80110016,2519,2513,1261,128.05470028471
654582.28387165,2739304.80110016,2519,2526,1264,45.4323342505617
654735.63023564,2739305.06507630,2524,2506,1262,145.085536776604
654735.63023564,2739305.06507630,2524,2558,1279,95.5704513960181
654735.63023564,2739305.06507630,2524,2586,1294,166.559604909959
654541.80149436,2739325.42327571,2526,2518,1263,29.7140042307781
654541.80149436,2739325.42327571,2526,2519,1264,45.4323342505617
654541.80149436,2739325.42327571,2526,2530,1266,11.1337529794941
654541.80149436,2739325.42327571,2526,2534,1267,9.96006921587092
654531.88078929,2739330.47699378,2530,2480,1265,367.608308356879
654531.88078929,2739330.47699378,2530,2526,1266,11.1337529794941
654531.88078929,2739330.47699378,2530,2538,1269,10.2154403502976
654531.88078929,2739330.47699378,2530,2541,1272,32.8837632331219
654548.12022821,2739333.12240432,2534,2526,1267,9.96006921587092
654548.12022821,2739333.12240432,2534,2513,1268,170.147990131904
654548.12022821,2739333.12240432,2534,2538,1270,11.0623348614121
654548.12022821,2739333.12240432,2534,2546,1273,23.6151871634677
654538.37686051,2739338.36091922,2538,2530,1269,10.2154403502976
654538.37686051,2739338.36091922,2538,2534,1270,11.0623348614121
654538.37686051,2739338.36091922,2538,2553,1278,32.7451396822904
654538.37686051,2739338.36091922,2538,2560,1280,23.3325422577883
654502.57978744,2739345.40325169,2541,2449,1271,472.474117108595
654502.57978744,2739345.40325169,2541,2530,1272,32.8837632331219
654502.57978744,2739345.40325169,2541,2549,1276,13.5859003857664
654502.57978744,2739345.40325169,2541,2553,1277,10.9556749615224
654563.10185929,2739351.37693238,2546,2534,1273,23.6151871634677
654563.10185929,2739351.37693238,2546,2467,1274,730.690404837483
654563.10185929,2739351.37693238,2546,2560,1281,11.0760317832712
654563.10185929,2739351.37693238,2546,2568,1284,19.7922962773686
654490.47410205,2739351.57002316,2549,2515,1275,91.1907145242975
654490.47410205,2739351.57002316,2549,2541,1276,13.5859003857664
654490.47410205,2739351.57002316,2549,2563,1282,10.7997992147615
654490.47410205,2739351.57002316,2549,2579,1290,50.6857650952868
654509.53593855,2739353.86722095,2553,2541,1277,10.9556749615224
654509.53593855,2739353.86722095,2553,2538,1278,32.7451396822904
654509.53593855,2739353.86722095,2553,2563,1283,13.6537880781834
654509.53593855,2739353.86722095,2553,2571,1286,22.4590685451072
654654.72614693,2739355.86500132,2558,2524,1279,95.5704513960181
654654.72614693,2739355.86500132,2558,2598,1300,69.0256443996458
654654.72614693,2739355.86500132,2558,2642,1326,460.5514704733
654553.21419017,2739356.36817266,2560,2538,1280,23.3325422577883
654553.21419017,2739356.36817266,2560,2546,1281,11.0760317832712
654553.21419017,2739356.36817266,2560,2571,1287,32.9538466989651
654553.21419017,2739356.36817266,2560,2576,1288,20.3238861044102
654497.30638949,2739359.93396430,2563,2549,1282,10.7997992147615
654497.30638949,2739359.93396430,2563,2553,1283,13.6537880781834
654497.30638949,2739359.93396430,2563,2581,1291,22.5416986515103
654497.30638949,2739359.93396430,2563,2617,1310,95.8006379550398
654575.65822308,2739366.67636767,2568,2546,1284,19.7922962773686
654575.65822308,2739366.67636767,2568,2475,1285,731.211665609765
654575.65822308,2739366.67636767,2568,2576,1289,10.9335287713534
654575.65822308,2739366.67636767,2568,2586,1293,18.5995113637301
654523.79600696,2739371.21830763,2571,2553,1286,22.4590685451072
654523.79600696,2739371.21830763,2571,2560,1287,32.9538466989651
654523.79600696,2739371.21830763,2571,2581,1292,13.6988043360503
654523.79600696,2739371.21830763,2571,2593,1297,21.8805244195376
654566.13829398,2739372.05344879,2576,2560,1288,20.3238861044102
654566.13829398,2739372.05344879,2576,2568,1289,10.9335287713534
654566.13829398,2739372.05344879,2576,2590,1295,18.5924325039749
654566.13829398,2739372.05344879,2576,2593,1298,32.6739881240425
654445.35833651,2739374.67003324,2579,2549,1290,50.6857650952868
654445.35833651,2739374.67003324,2579,2515,1301,332.866590349801
654445.35833651,2739374.67003324,2579,2617,1309,43.7824791580766
654511.56696616,2739377.39145929,2581,2563,1291,22.5416986515103
654511.56696616,2739377.39145929,2581,2571,1292,13.6988043360503
654511.56696616,2739377.39145929,2581,2603,1302,22.5178071762953
654511.56696616,2739377.39145929,2581,2671,1336,377.104317523134
654587.45787623,2739381.05378081,2586,2568,1293,18.5995113637301
654587.45787623,2739381.05378081,2586,2524,1294,166.559604909959
654587.45787623,2739381.05378081,2586,2590,1296,10.8991824955933
654587.45787623,2739381.05378081,2586,2598,1299,11.2255999369954
654577.96135412,2739386.40244859,2590,2576,1295,18.5924325039749
654577.96135412,2739386.40244859,2590,2586,1296,10.8991824955933
654577.96135412,2739386.40244859,2590,2608,1304,11.228084676375
654577.96135412,2739386.40244859,2590,2613,1308,32.7730555531639
654537.68873694,2739388.12243146,2593,2571,1297,21.8805244195376
654537.68873694,2739388.12243146,2593,2576,1298,32.6739881240425
654537.68873694,2739388.12243146,2593,2603,1303,13.6398034466096
654537.68873694,2739388.12243146,2593,2613,1307,18.173601321966
654594.57947115,2739389.73116405,2598,2586,1299,11.2255999369954
654594.57947115,2739389.73116405,2598,2558,1300,69.0256443996458
654594.57947115,2739389.73116405,2598,2608,1305,10.8772732433758
654594.57947115,2739389.73116405,2598,2642,1321,44.973552609867
654525.81242834,2739394.83045144,2603,2581,1302,22.5178071762953
654525.81242834,2739394.83045144,2603,2593,1303,13.6398034466096
654525.81242834,2739394.83045144,2603,2621,1311,17.9527079859387
654525.81242834,2739394.83045144,2603,2678,1339,416.130256022709
654585.10137307,2739395.06789808,2608,2590,1304,11.228084676375
654585.10137307,2739395.06789808,2608,2598,1305,10.8772732433758
654585.10137307,2739395.06789808,2608,2612,1306,9.39515198476672
654585.10137307,2739395.06789808,2608,2712,1356,502.534727542232
654576.91474671,2739399.67745658,2612,2608,1306,9.39515198476672
654576.91474671,2739399.67745658,2612,2625,1314,23.2350203520997
654576.91474671,2739399.67745658,2612,2629,1316,22.9743082313369
654549.22780845,2739402.16271684,2613,2593,1307,18.173601321966
654549.22780845,2739402.16271684,2613,2590,1308,32.7730555531639
654549.22780845,2739402.16271684,2613,2621,1312,13.7333839153369
654549.22780845,2739402.16271684,2613,2625,1313,12.1465591763761
654411.37055720,2739402.26960460,2617,2579,1309,43.7824791580766
654411.37055720,2739402.26960460,2617,2563,1310,95.8006379550398
654411.37055720,2739402.26960460,2617,2647,1325,141.881899829744
654537.16986739,2739408.73398704,2621,2603,1311,17.9527079859387
654537.16986739,2739408.73398704,2621,2613,1312,13.7333839153369
654537.16986739,2739408.73398704,2621,2633,1317,12.6572215117416
654537.16986739,2739408.73398704,2621,2644,1322,95.801007499792
654556.94009467,2739411.54672137,2625,2613,1313,12.1465591763761
654556.94009467,2739411.54672137,2625,2612,1314,23.2350203520997
654556.94009467,2739411.54672137,2625,2629,1315,4.05391864688609
654556.94009467,2739411.54672137,2625,2633,1318,13.6828759388373
654559.51407307,2739414.67863638,2629,2625,1315,4.05391864688609
654559.51407307,2739414.67863638,2629,2612,1316,22.9743082313369
654559.51407307,2739414.67863638,2629,2637,1320,13.59055834992
654559.51407307,2739414.67863638,2629,2723,1363,570.341462486718
654545.17721771,2739418.53641517,2633,2621,1317,12.6572215117416
654545.17721771,2739418.53641517,2633,2625,1318,13.6828759388373
654545.17721771,2739418.53641517,2633,2637,1319,6.70366346894765
654545.17721771,2739418.53641517,2633,2644,1323,98.2795071708156
654549.41816282,2739423.72809009,2637,2633,1319,6.70366346894765
654549.41816282,2739423.72809009,2637,2629,1320,13.59055834992
654549.41816282,2739423.72809009,2637,2669,1335,157.820208093711
654549.41816282,2739423.72809009,2637,2669,1341,461.386397221454
654623.11099067,2739424.49569810,2642,2598,1321,44.973552609867
654623.11099067,2739424.49569810,2642,2558,1326,460.5514704733
654623.11099067,2739424.49569810,2642,2674,1337,216.967324105435
654456.25904175,2739459.98082799,2644,2621,1322,95.801007499792
654456.25904175,2739459.98082799,2644,2633,1323,98.2795071708156
654456.25904175,2739459.98082799,2644,2666,1333,113.677545470666
654285.66823680,2739468.06736469,2647,2487,1324,343.108700880099
654285.66823680,2739468.06736469,2647,2617,1325,141.881899829744
654285.66823680,2739468.06736469,2647,2667,1334,117.143692962508
669503.13733330,2739499.54834892,2654,2302,1327,1226.28661031156
669503.13733330,2739499.54834892,2654,2655,1329,17.6197101897042
669503.13733330,2739499.54834892,2654,2660,1330,30.7775458052453
669485.53749642,2739500.38496643,2655,2311,1328,1219.25177668069
669485.53749642,2739500.38496643,2655,2654,1329,17.6197101897042
669485.53749642,2739500.38496643,2655,2661,1331,32.1535731465357
669485.53749642,2739500.38496643,2655,2749,1376,1440.48877445221
669526.69456465,2739519.35527137,2660,2654,1330,30.7775458052453
669526.69456465,2739519.35527137,2660,2661,1332,16.6382698319671
669526.69456465,2739519.35527137,2660,2895,1449,1823.98265090639
669510.14591330,2739521.07984707,2661,2655,1331,32.1535731465357
669510.14591330,2739521.07984707,2661,2660,1332,16.6382698319671
669510.14591330,2739521.07984707,2661,2755,1379,1451.85596100416
669510.14591330,2739521.07984707,2661,2893,1447,1822.29656720371
654363.02098535,2739525.01074105,2666,2644,1333,113.677545470666
654363.02098535,2739525.01074105,2666,2680,1340,184.114501505352
654363.02098535,2739525.01074105,2666,2683,1343,532.92128356914
654188.31342412,2739533.21861371,2667,2647,1334,117.143692962508
654188.31342412,2739533.21861371,2667,2890,7407,1504.17945105922
654650.17116919,2739545.19952904,2669,2637,1335,157.820208093711
654650.17116919,2739545.19952904,2669,2637,1341,461.386397221454
654650.17116919,2739545.19952904,2669,2683,1342,165.873236019969
654188.99011034,2739572.30386426,2671,2581,1336,377.104317523134
654188.99011034,2739572.30386426,2671,2892,7408,1476.21233464079
654760.84806774,2739592.12827720,2674,2642,1337,216.967324105435
654760.84806774,2739592.12827720,2674,2506,1338,399.615911866048
654760.84806774,2739592.12827720,2674,2712,1357,239.418852756963
654179.05051337,2739623.79819790,2678,2603,1339,416.130256022709
654179.05051337,2739623.79819790,2678,2899,7409,1428.78440705259
654217.55857105,2739637.87382417,2680,2666,1340,184.114501505352
654217.55857105,2739637.87382417,2680,2887,7410,1471.96623388413
654753.25421791,2739675.11686208,2683,2669,1342,165.873236019969
654753.25421791,2739675.11686208,2683,2666,1343,532.92128356914
654753.25421791,2739675.11686208,2683,2723,1362,248.402783654644
665189.72064329,2739705.11114146,2687,2143,1344,1990.7531326331
665189.72064329,2739705.11114146,2687,2125,1345,1670.35720458084
665189.72064329,2739705.11114146,2687,2691,1346,20.4266741758791
665189.72064329,2739705.11114146,2687,2700,1351,64.8630280480904
665209.45128235,2739710.39800255,2691,2687,1346,20.4266741758791
665209.45128235,2739710.39800255,2691,2124,1347,1676.24445680985
665209.45128235,2739710.39800255,2691,2704,1353,64.5790665448378
665209.45128235,2739710.39800255,2691,2716,1359,98.0132320601301
657204.82416430,2739737.29880605,2695,2231,1348,1489.58036740741
657204.82416430,2739737.29880605,2695,2727,1364,294.381454808983
657218.82136512,2739743.56116885,2698,2217,1349,1509.70531390028
657218.82136512,2739743.56116885,2698,2730,1366,300.222710804818
665168.55720835,2739766.42444694,2700,2374,1350,2598.77209771407
665168.55720835,2739766.42444694,2700,2687,1351,64.8630280480904
665168.55720835,2739766.42444694,2700,2704,1352,23.8584243392275
665168.55720835,2739766.42444694,2700,2707,1355,18.7632096219358
665191.63663607,2739772.47129966,2704,2700,1352,23.8584243392275
665191.63663607,2739772.47129966,2704,2691,1353,64.5790665448378
665191.63663607,2739772.47129966,2704,2716,1358,61.1188114562724
665191.63663607,2739772.47129966,2704,2719,1361,19.5634999090295
665158.10504585,2739782.00681949,2707,2389,1354,2600.31923088896
665158.10504585,2739782.00681949,2707,2700,1355,18.7632096219358
665158.10504585,2739782.00681949,2707,2719,1360,28.505408494816
665158.10504585,2739782.00681949,2707,2761,1381,420.809065790737
654905.53141949,2739782.19264780,2712,2608,1356,502.534727542232
654905.53141949,2739782.19264780,2712,2674,1357,239.418852756963
654905.53141949,2739782.19264780,2712,2950,1475,1575.15989975906
665250.50796768,2739788.89309703,2716,2704,1358,61.1188114562724
665250.50796768,2739788.89309703,2716,2691,1359,98.0132320601301
665250.50796768,2739788.89309703,2716,2734,1367,1099.76608985713
665185.17549432,2739790.93705651,2719,2707,1360,28.505408494816
665185.17549432,2739790.93705651,2719,2704,1361,19.5634999090295
665185.17549432,2739790.93705651,2719,2741,1371,1166.95489985482
665185.17549432,2739790.93705651,2719,2770,1385,499.434896667737
654924.64381518,2739852.82002876,2723,2683,1362,248.402783654644
654924.64381518,2739852.82002876,2723,2629,1363,570.341462486718
654924.64381518,2739852.82002876,2723,2953,1477,1507.61175826089
657052.33620583,2739988.46678112,2727,2695,1364,294.381454808983
657052.33620583,2739988.46678112,2727,2730,1365,17.5507534282405
657052.33620583,2739988.46678112,2727,2816,1409,713.041738892938
657064.79745255,2740000.82583755,2730,2727,1365,17.5507534282405
657064.79745255,2740000.82583755,2730,2698,1366,300.222710804818
657064.79745255,2740000.82583755,2730,2828,1415,717.51689308653
657064.79745255,2740000.82583755,2730,3038,1519,1675.15502463477
666318.20282343,2740036.48526337,2734,2716,1367,1099.76608985713
666318.20282343,2740036.48526337,2734,2303,1368,1634.93267450799
666318.20282343,2740036.48526337,2734,2738,1369,15.9899254406838
666318.20282343,2740036.48526337,2734,2741,1372,22.0504586351311
666334.18944045,2740036.81051959,2738,2734,1369,15.9899254406838
666334.18944045,2740036.81051959,2738,2315,1370,1626.27948192317
666334.18944045,2740036.81051959,2738,2745,1374,22.0615320422708
666334.18944045,2740036.81051959,2738,2749,1377,1852.16157659713
666317.32079944,2740058.51807435,2741,2719,1371,1166.95489985482
666317.32079944,2740058.51807435,2741,2734,1372,22.0504586351311
666317.32079944,2740058.51807435,2741,2745,1373,15.9899958082721
666317.32079944,2740058.51807435,2741,2930,1466,965.987270514886
666333.30725766,2740058.85440649,2745,2741,1373,15.9899958082721
666333.30725766,2740058.85440649,2745,2738,1374,22.0615320422708
666333.30725766,2740058.85440649,2745,2755,1380,1860.94175646043
666333.30725766,2740058.85440649,2745,2938,1470,974.216395145825
668184.05793322,2740112.98159477,2749,2333,1375,1866.38379810174
668184.05793322,2740112.98159477,2749,2655,1376,1440.48877445221
668184.05793322,2740112.98159477,2749,2738,1377,1852.16157659713
668184.05793322,2740112.98159477,2749,2755,1378,15.1255877468636
668192.14553640,2740125.76338179,2755,2749,1378,15.1255877468636
668192.14553640,2740125.76338179,2755,2661,1379,1451.85596100416
668192.14553640,2740125.76338179,2755,2745,1380,1860.94175646043
668192.14553640,2740125.76338179,2755,2973,1487,1565.94693111112
664930.92010525,2740136.19651290,2761,2707,1381,420.809065790737
664930.92010525,2740136.19651290,2761,2800,1401,353.075246470881
664930.92010525,2740136.19651290,2761,2837,1419,597.427042047917
641869.69683524,2738308.42568506,2763,2764,1382,1990.47351636068
641869.69683524,2738308.42568506,2763,2234,6803,41.0243926200749
642627.73380576,2740137.88044896,2764,2763,1382,1990.47351636068
642627.73380576,2740137.88044896,2764,2766,1383,60.7560933062765
642627.73380576,2740137.88044896,2764,2772,1386,231.107111970661
642648.75665379,2740194.88345533,2766,2764,1383,60.7560933062765
642648.75665379,2740194.88345533,2766,2767,1384,2.622092807599
642648.75665379,2740194.88345533,2766,2780,1390,166.622200433559
642649.67178431,2740197.34067059,2767,2766,1384,2.622092807599
664911.64635871,2740208.80907483,2770,2719,1385,499.434896667737
664911.64635871,2740208.80907483,2770,2792,1396,222.154560288492
664911.64635871,2740208.80907483,2770,2836,1418,356.81173504059
642826.81222630,2740216.52538374,2772,2764,1386,231.107111970661
642826.81222630,2740216.52538374,2772,2774,1387,1383.90015614821
642826.81222630,2740216.52538374,2772,2776,1388,23.3399396434794
642826.81222630,2740216.52538374,2772,2780,1391,234.77704157231
643140.83569844,2738994.16966745,2774,2772,1387,1383.90015614821
643140.83569844,2738994.16966745,2774,2445,6805,94.1854936906793
642850.09394252,2740218.17294940,2776,2772,1388,23.3399396434794
642850.09394252,2740218.17294940,2776,2777,1389,1376.00927471331
642850.09394252,2740218.17294940,2776,2784,1393,269.269101496273
643152.30901755,2738994.72037922,2777,2776,1389,1376.00927471331
643152.30901755,2738994.72037922,2777,2448,6806,94.1298862542782
642645.77068132,2740360.75840846,2780,2766,1390,166.622200433559
642645.77068132,2740360.75840846,2780,2772,1391,234.77704157231
642645.77068132,2740360.75840846,2780,2784,1392,22.3631978526957
642645.77068132,2740360.75840846,2780,2787,1395,32.6994791660749
642642.38740947,2740382.86420159,2784,2780,1392,22.3631978526957
642642.38740947,2740382.86420159,2784,2776,1393,269.269101496273
642642.38740947,2740382.86420159,2784,2793,1398,36.1139939513196
642624.95148209,2740385.97381797,2787,2788,1394,2243.60907480253
642624.95148209,2740385.97381797,2787,2780,1395,32.6994791660749
642624.95148209,2740385.97381797,2787,2793,1397,25.8313618416048
642624.95148209,2740385.97381797,2787,3615,1808,4665.03992475512
641860.47477114,2738310.20293010,2788,2787,1394,2243.60907480253
641860.47477114,2738310.20293010,2788,2235,6804,37.7470534708193
664789.97440406,2740394.68156905,2792,2770,1396,222.154560288492
664789.97440406,2740394.68156905,2792,2805,1403,364.904389235206
664789.97440406,2740394.68156905,2792,2807,1405,68.8970646115405
642620.20958286,2740411.36621145,2793,2787,1397,25.8313618416048
642620.20958286,2740411.36621145,2793,2784,1398,36.1139939513196
642620.20958286,2740411.36621145,2793,3615,1809,4627.60740288962
664734.10070472,2740430.60579515,2797,2800,1400,4.49102546197952
664734.10070472,2740430.60579515,2797,2811,1406,26.6102355675026
664738.32876736,2740432.11999328,2800,2797,1400,4.49102546197952
664738.32876736,2740432.11999328,2800,2761,1401,353.075246470881
664738.32876736,2740432.11999328,2800,2804,1402,16.2310158200741
664738.32876736,2740432.11999328,2800,2811,1407,27.2861970520714
664753.60940923,2740437.59245695,2804,2800,1402,16.2310158200741
664753.60940923,2740437.59245695,2804,2805,6807,863.117825603504
664753.60940923,2740437.59245695,2804,2836,6807,863.117825603504
664753.60940923,2740437.59245695,2804,2837,6807,863.117825603504
664753.60940923,2740437.59245695,2804,2847,6807,863.117825603504
664753.60940923,2740437.59245695,2804,2886,6807,863.117825603504
664805.76970281,2740447.48572074,2805,2792,1403,364.904389235206
664805.76970281,2740447.48572074,2805,2804,6807,863.117825603504
664805.76970281,2740447.48572074,2805,2836,6807,863.117825603504
664805.76970281,2740447.48572074,2805,2837,6807,863.117825603504
664805.76970281,2740447.48572074,2805,2847,6807,863.117825603504
664805.76970281,2740447.48572074,2805,2886,6807,863.117825603504
664752.23864578,2740452.32545909,2807,2808,1404,10.6331293595105
664752.23864578,2740452.32545909,2807,2792,1405,68.8970646115405
664752.23864578,2740452.32545909,2807,2820,1410,19.8955772194952
664752.23864578,2740452.32545909,2807,2820,1421,373.578008745772
664742.38665291,2740448.32524956,2808,2807,1404,10.6331293595105
664742.38665291,2740448.32524956,2808,2839,6808,844.27057744522
664742.38665291,2740448.32524956,2808,2844,6808,844.27057744522
664742.38665291,2740448.32524956,2808,2864,6808,844.27057744522
664723.44501312,2740454.98941411,2811,2797,1406,26.6102355675026
664723.44501312,2740454.98941411,2811,2800,1407,27.2861970520714
664723.44501312,2740454.98941411,2811,2821,1411,19.4208474314396
656518.76345451,2740458.79706930,2816,2472,1408,1892.05439880117
656518.76345451,2740458.79706930,2816,2727,1409,713.041738892938
656518.76345451,2740458.79706930,2816,2823,1413,21.130292630564
656518.76345451,2740458.79706930,2816,2828,1414,33.8450981396757
664741.34159673,2740468.97142902,2820,2807,1410,19.8955772194952
664741.34159673,2740468.97142902,2820,2807,1421,373.578008745772
664741.34159673,2740468.97142902,2820,2858,1429,238.686861270074
664712.85405775,2740471.26826479,2821,2811,1411,19.4208474314396
664712.85405775,2740471.26826479,2821,2839,1420,391.262828465445
664712.85405775,2740471.26826479,2821,2863,1433,241.313127348016
656503.80876327,2740473.72511260,2823,2481,1412,1903.7368115041
656503.80876327,2740473.72511260,2823,2816,1413,21.130292630564
656503.80876327,2740473.72511260,2823,2831,1416,30.5184041997752
656503.80876327,2740473.72511260,2823,2950,1476,797.365227868334
656537.78306464,2740486.79251712,2828,2816,1414,33.8450981396757
656537.78306464,2740486.79251712,2828,2730,1415,717.51689308653
656537.78306464,2740486.79251712,2828,2831,1417,19.8852498948105
656537.78306464,2740486.79251712,2828,3118,1559,1638.48240367788
656521.68202365,2740498.46212047,2831,2823,1416,30.5184041997752
656521.68202365,2740498.46212047,2831,2828,1417,19.8852498948105
656521.68202365,2740498.46212047,2831,2958,1480,796.42514593589
656521.68202365,2740498.46212047,2831,3125,1563,1636.45320601245
665062.02575580,2740499.78081490,2836,2770,1418,356.81173504059
665062.02575580,2740499.78081490,2836,2804,6807,863.117825603504
665062.02575580,2740499.78081490,2836,2805,6807,863.117825603504
665062.02575580,2740499.78081490,2836,2837,6807,863.117825603504
665062.02575580,2740499.78081490,2836,2847,6807,863.117825603504
665062.02575580,2740499.78081490,2836,2886,6807,863.117825603504
664488.57246806,2740505.15159752,2837,2761,1419,597.427042047917
664488.57246806,2740505.15159752,2837,2804,6807,863.117825603504
664488.57246806,2740505.15159752,2837,2805,6807,863.117825603504
664488.57246806,2740505.15159752,2837,2836,6807,863.117825603504
664488.57246806,2740505.15159752,2837,2847,6807,863.117825603504
664488.57246806,2740505.15159752,2837,2886,6807,863.117825603504
664694.60147198,2740437.93050462,2839,2821,1420,391.262828465445
664694.60147198,2740437.93050462,2839,2808,6808,844.27057744522
664694.60147198,2740437.93050462,2839,2844,6808,844.27057744522
664694.60147198,2740437.93050462,2839,2864,6808,844.27057744522
665343.12349218,2740598.82955678,2843,2844,1422,198.504411149662
