XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
785577.53113273,2510693.88552231,70,168,84,350.648941776372
784689.09256452,2510696.04068771,74,35,37,555.592056450984
785301.27727185,2510699.71092076,76,63,38,260.603088800707
823774.35450822,2510736.91509278,77,78,39,57.4162497141593
823831.32761695,2510744.03482687,78,77,39,57.4162497141593
824461.55435273,2510754.50697723,79,80,40,111.846064876128
824461.55435273,2510754.50697723,79,83,42,61.0802338253276
824461.55435273,2510754.50697723,79,83,43,108.973249985215
824434.54005411,2510645.97298143,80,79,40,111.846064876128
823782.18958132,2510805.61191491,81,82,41,29.0239043005999
823803.07960524,2510793.31289740,82,81,41,29.0239043005999
824477.14059819,2510813.56322371,83,79,42,61.0802338253276
824477.14059819,2510813.56322371,83,79,43,108.973249985215
824477.14059819,2510813.56322371,83,87,44,24.2400990435275
824500.50882530,2510819.69207913,87,83,44,24.2400990435275
824500.50882530,2510819.69207913,87,90,45,176.755880827306
824500.50882530,2510819.69207913,87,93,47,12.4777374759533
824550.94172191,2510661.54130155,90,87,45,176.755880827306
785694.25705991,2510825.60955280,91,65,46,137.403123967251
824495.70617745,2510831.20852417,93,87,47,12.4777374759533
824495.70617745,2510831.20852417,93,110,55,58.5996223380024
824495.70617745,2510831.20852417,93,114,58,110.827638356614
785571.21017760,2510843.11667726,95,63,48,157.088473624583
785571.21017760,2510843.11667726,95,99,50,212.77294230084
785571.21017760,2510843.11667726,95,173,87,202.047623932267
824354.85260219,2510856.19582212,97,98,49,190.262972865733
824354.85260219,2510856.19582212,97,102,51,22.5103601780106
824354.85260219,2510856.19582212,97,141,71,390.160208842769
824261.52075239,2510738.86911379,98,97,49,190.262972865733
785358.92978454,2510857.58588032,99,95,50,212.77294230084
824376.60915976,2510861.66939158,102,97,51,22.5103601780106
824376.60915976,2510861.66939158,102,53,52,275.356197324594
824376.60915976,2510861.66939158,102,114,57,22.1192674434505
824043.42929622,2510863.32601510,105,106,53,84.1371013943104
824043.42929622,2510863.32601510,105,106,54,375.515535991559
824043.42929622,2510863.32601510,105,128,65,122.473305779169
823996.37028659,2510793.58003713,106,105,53,84.1371013943104
823996.37028659,2510793.58003713,106,105,54,375.515535991559
823996.37028659,2510793.58003713,106,112,56,121.937559644871
824544.47561821,2510863.48734231,110,93,55,58.5996223380024
824544.47561821,2510863.48734231,110,118,59,199.410881559333
824544.47561821,2510863.48734231,110,328,164,704.579417187323
823897.09757714,2510864.38750573,112,106,56,121.937559644871
823897.09757714,2510864.38750573,112,126,63,122.907300565136
823897.09757714,2510864.38750573,112,128,64,86.2394372394885
824398.38981936,2510865.52488890,114,102,57,22.1192674434505
824398.38981936,2510865.52488890,114,93,58,110.827638356614
824398.38981936,2510865.52488890,114,162,82,185.606695994849
824736.03083081,2510887.31900571,118,110,59,199.410881559333
824736.03083081,2510887.31900571,118,120,60,265.660219011888
824736.03083081,2510887.31900571,118,122,61,14.1482289704767
824733.21637809,2510831.02859383,120,118,60,265.660219011888
824745.96061121,2510897.39729148,122,118,61,14.1482289704767
824745.96061121,2510897.39729148,122,136,68,81.6329560780785
824745.96061121,2510897.39729148,122,138,69,106.236976823323
784934.11887236,2510913.81357969,123,35,62,479.253419895486
784934.11887236,2510913.81357969,123,133,67,39.0614116169642
784934.11887236,2510913.81357969,123,150,75,199.921419288431
784934.11887236,2510913.81357969,123,199,100,337.427217508376
823797.03230498,2510935.75378516,126,112,63,122.907300565136
823944.94757881,2510936.13440723,128,112,64,86.2394372394885
823944.94757881,2510936.13440723,128,105,65,122.473305779169
823944.94757881,2510936.13440723,128,158,80,133.752922855931
785628.74698375,2510943.82670708,131,132,66,21.0724510789338
785649.79032256,2510942.71941935,132,131,66,21.0724510789338
784913.92366359,2510947.24930042,133,123,67,39.0614116169642
784913.92366359,2510947.24930042,133,143,72,294.772727310136
784913.92366359,2510947.24930042,133,154,77,64.3100615584088
824763.39968249,2510953.93248180,136,122,68,81.6329560780785
824763.39968249,2510953.93248180,136,206,103,188.304619621151
824763.39968249,2510953.93248180,136,206,104,210.544691528149
824826.73413998,2510963.60664033,138,122,69,106.236976823323
824826.73413998,2510963.60664033,138,140,70,110.570602531996
824826.73413998,2510963.60664033,138,146,73,89.9476416532131
824863.08588577,2510874.05910621,140,138,70,110.570602531996
824013.69818154,2510964.48980982,141,97,71,390.160208842769
824013.69818154,2510964.48980982,141,196,98,156.860147499389
824013.69818154,2510964.48980982,141,217,109,166.160358260172
784657.19036541,2510891.95595264,143,133,72,294.772727310136
824908.09939917,2511001.51425720,146,138,73,89.9476416532131
824908.09939917,2511001.51425720,146,148,74,51.62038006947
824908.09939917,2511001.51425720,146,156,78,18.8004234575486
824933.47471954,2510957.34287514,148,146,74,51.62038006947
785111.83334939,2511002.72481371,150,123,75,199.921419288431
785111.83334939,2511002.72481371,150,152,76,187.159518627666
785111.83334939,2511002.72481371,150,188,94,134.714116168016
785203.48180909,2510839.54011811,152,150,76,187.159518627666
784881.91648182,2511003.02854685,154,133,77,64.3100615584088
784881.91648182,2511003.02854685,154,321,10052,64.8026175649018
824924.35964019,2511010.95144345,156,146,78,18.8004234575486
824924.35964019,2511010.95144345,156,248,124,204.525178226134
823800.57987581,2510966.85966598,157,158,79,61.1184619250551
823837.39445399,2511015.64647999,158,157,79,61.1184619250551
823837.39445399,2511015.64647999,158,128,80,133.752922855931
823837.39445399,2511015.64647999,158,165,83,35.8432728854428
824184.23107002,2511006.81487937,161,162,81,130.007002906447
824312.29572666,2511029.20381692,162,161,81,130.007002906447
824312.29572666,2511029.20381692,162,114,82,185.606695994849
824312.29572666,2511029.20381692,162,172,86,79.2417483339405
824312.29572666,2511029.20381692,162,212,107,77.9303094021389
823808.57425580,2511036.95695599,165,158,83,35.8432728854428
785599.11691267,2511043.86899728,168,70,84,350.648941776372
785599.11691267,2511043.86899728,168,170,85,12.5785186379913
785599.11691267,2511043.86899728,168,173,88,15.9960957783325
785599.11691267,2511043.86899728,168,178,89,8.15659225222869
785611.67249431,2511043.10972075,170,168,85,12.5785186379913
824390.09373164,2511044.26121046,172,162,86,79.2417483339405
824390.09373164,2511044.26121046,172,186,93,114.127174694449
824390.09373164,2511044.26121046,172,220,111,69.1627220360248
785583.14859511,2511044.81128930,173,95,87,202.047623932267
785583.14859511,2511044.81128930,173,168,88,15.9960957783325
785583.14859511,2511044.81128930,173,181,91,8.13374617969552
785583.14859511,2511044.81128930,173,190,97,340.208408872437
785599.58149355,2511052.01234805,178,168,89,8.15659225222869
785599.58149355,2511052.01234805,178,179,90,8.93083426620403
785599.58149355,2511052.01234805,178,181,92,15.8705099635051
785599.58149355,2511052.01234805,178,198,99,19.7922324169283
785608.49616144,2511051.47522866,179,178,90,8.93083426620403
785583.73717274,2511052.92371207,181,173,91,8.13374617969552
785583.73717274,2511052.92371207,181,178,92,15.8705099635051
785583.73717274,2511052.92371207,181,199,102,353.54748889954
785583.73717274,2511052.92371207,181,215,108,54.6090338881544
824500.91407516,2511064.27853097,186,172,93,114.127174694449
785230.81651900,2511065.63744778,188,150,94,134.714116168016
785230.81651900,2511065.63744778,188,190,95,12.7725110578089
785230.81651900,2511065.63744778,188,199,101,8.27932381896095
785243.58901849,2511065.65463196,190,188,95,12.7725110578089
785243.58901849,2511065.65463196,190,192,96,190.538457362541
785243.58901849,2511065.65463196,190,173,97,340.208408872437
785232.83060273,2510875.42014519,192,190,96,190.538457362541
823984.49496985,2511071.32997117,196,141,98,156.860147499389
785600.79129395,2511071.76757134,198,178,99,19.7922324169283
785230.84681933,2511073.91671615,199,123,100,337.427217508376
785230.84681933,2511073.91671615,199,188,101,8.27932381896095
785230.84681933,2511073.91671615,199,181,102,353.54748889954
785230.84681933,2511073.91671615,199,369,185,406.362236014052
824799.90012660,2511085.49649546,206,136,103,188.304619621151
824799.90012660,2511085.49649546,206,136,104,210.544691528149
824799.90012660,2511085.49649546,206,232,116,90.5532526644168
823815.32047184,2511096.11081592,209,210,105,115.868937088158
823918.61401428,2511054.17736666,210,209,105,115.868937088158
824143.92167801,2511069.78284363,211,212,106,131.587636475057
824272.79143571,2511096.37928953,212,211,106,131.587636475057
824272.79143571,2511096.37928953,212,162,107,77.9303094021389
824272.79143571,2511096.37928953,212,220,110,107.709495789521
824272.79143571,2511096.37928953,212,235,118,68.5761005860306
785587.25459482,2511107.41934790,215,181,108,54.6090338881544
824045.83614457,2511111.85634361,217,141,109,166.160358260172
824045.83614457,2511111.85634361,217,228,114,61.2516000716641
824045.83614457,2511111.85634361,217,265,134,114.691901824706
824379.23807673,2511112.56667786,220,212,110,107.709495789521
824379.23807673,2511112.56667786,220,172,111,69.1627220360248
824379.23807673,2511112.56667786,220,226,113,115.222106899148
824379.23807673,2511112.56667786,220,242,122,65.2673221059372
824892.25839663,2511117.32994880,223,224,112,39.2973789711737
824892.25839663,2511117.32994880,223,230,115,38.8524031836989
824892.25839663,2511117.32994880,223,232,117,36.8508314762333
824918.07483802,2511087.70233756,224,223,112,39.2973789711737
824493.16263068,2511129.78971390,226,220,113,115.222106899148
824493.16263068,2511129.78971390,226,262,132,83.7053293080658
824102.66267247,2511133.39588199,228,217,114,61.2516000716641
824920.36017706,2511144.15902201,230,223,115,38.8524031836989
824868.05530524,2511145.11833032,232,206,116,90.5532526644168
824868.05530524,2511145.11833032,232,223,117,36.8508314762333
824868.05530524,2511145.11833032,232,246,123,61.2247727392018
824238.03692078,2511155.49616752,235,212,118,68.5761005860306
824238.03692078,2511155.49616752,235,242,121,133.06268379975
824238.03692078,2511155.49616752,235,249,126,55.8306360053267
823819.13907297,2511129.59438372,237,238,119,47.0054802021013
823841.82831971,2511170.76127882,238,237,119,47.0054802021013
823841.82831971,2511170.76127882,238,240,120,91.8093925890793
823841.82831971,2511170.76127882,238,270,135,55.9231841772011
823925.47116594,2511134.36659389,240,238,120,91.8093925890793
824369.33761033,2511177.07872402,242,235,121,133.06268379975
824369.33761033,2511177.07872402,242,220,122,65.2673221059372
824369.33761033,2511177.07872402,242,262,131,132.968057215818
824369.33761033,2511177.07872402,242,273,137,57.0944208280538
824914.14180464,2511185.42350829,246,232,123,61.2247727392018
824914.14180464,2511185.42350829,246,254,127,79.109350489815
824914.14180464,2511185.42350829,246,254,129,52.0114604400656
824998.64822299,2511191.23680886,248,156,124,204.525178226134
