XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
847646.17092486,2620141.24421692,282,286,143,32.7804535124262
847646.17092486,2620141.24421692,282,327,164,63.1110832319475
847678.70583946,2620145.24889725,286,282,143,32.7804535124262
847678.70583946,2620145.24889725,286,236,144,75.5148020741555
847678.70583946,2620145.24889725,286,292,146,30.757472227669
847678.70583946,2620145.24889725,286,329,165,64.4281714554371
847807.98236558,2620146.94084406,289,252,145,62.2494791402092
847709.23433280,2620148.99498751,292,286,146,30.757472227669
847709.23433280,2620148.99498751,292,240,147,75.6983012825395
847709.23433280,2620148.99498751,292,296,148,32.5535837187152
847709.23433280,2620148.99498751,292,331,166,69.2946136930198
847741.54539955,2620152.96119208,296,292,148,32.5535837187152
847741.54539955,2620152.96119208,296,244,149,75.9084680590244
847741.54539955,2620152.96119208,296,302,151,33.0988083428703
847741.54539955,2620152.96119208,296,333,167,83.3252893008286
851700.61063585,2620154.09259337,299,109,150,608.213615967398
851700.61063585,2620154.09259337,299,312,156,132.062986481468
851700.61063585,2620154.09259337,299,349,175,153.494040463218
847774.39602032,2620157.00690941,302,296,151,33.0988083428703
847774.39602032,2620157.00690941,302,248,152,76.132413683376
847774.39602032,2620157.00690941,302,306,153,2.17544415415952
847774.39602032,2620157.00690941,302,337,169,89.3581000982392
847776.55558922,2620157.26924397,306,302,153,2.17544415415952
847477.98304792,2620174.97940780,308,260,154,53.9973699152064
847511.01099793,2620178.44096408,310,264,155,53.4053985418367
851828.70305865,2620178.79441067,312,299,156,132.062986481468
847543.56790749,2620181.09282473,313,268,157,52.0703810737897
847573.65250604,2620185.02766691,315,272,158,52.3010933283892
847606.86880704,2620193.86179261,317,276,159,57.0299244226748
846677.10549198,2620196.20200415,320,211,160,142.653148609494
846677.10549198,2620196.20200415,320,324,162,54.9015747773767
846677.10549198,2620196.20200415,320,325,163,61.8698414179237
846613.70524587,2620171.30182509,321,231,161,264.779377400722
846613.70524587,2620171.30182509,321,324,19707,23.0321349877881
846623.99231778,2620191.90899359,324,320,162,54.9015747773767
846623.99231778,2620191.90899359,324,321,19707,23.0321349877881
846738.90241575,2620199.20491766,325,320,163,61.8698414179237
847639.77735664,2620204.03060965,327,282,164,63.1110832319475
847672.26019157,2620209.35383388,329,286,165,64.4281714554371
847701.17400223,2620217.81921695,331,292,166,69.2946136930198
847731.73218527,2620235.70661288,333,296,167,83.3252893008286
843565.42232769,2620242.92792168,335,336,168,166.537508207644
843565.42232769,2620242.92792168,335,420,211,962.087055045718
843565.42232769,2620242.92792168,335,454,228,539.819088799191
843562.69027319,2620091.68264315,336,335,168,166.537508207644
847765.18173767,2620245.88866821,337,302,169,89.3581000982392
847383.14752304,2620245.96830475,339,340,170,553.514637217545
847383.14752304,2620245.96830475,339,258,171,143.563052196477
847383.14752304,2620245.96830475,339,432,217,457.490953573351
846844.40909471,2620148.40734915,340,339,170,553.514637217545
822580.60428020,2620275.29666810,344,103,172,853.091524353708
822580.60428020,2620275.29666810,344,346,173,1592.00542253843
822580.60428020,2620275.29666810,344,347,174,18.8621219319803
821079.69333244,2619966.25541898,346,344,173,1592.00542253843
821079.69333244,2619966.25541898,346,157,19704,32.8553374024313
822568.44743192,2620289.71855021,347,344,174,18.8621219319803
822568.44743192,2620289.71855021,347,358,179,114.786407474842
822568.44743192,2620289.71855021,347,451,226,1639.30121965456
851686.51854203,2620306.83079302,349,299,175,153.494040463218
851686.51854203,2620306.83079302,349,360,180,287.556209820288
851686.51854203,2620306.83079302,349,383,192,255.940988707557
844799.40490544,2620309.99011740,351,352,176,289.173488436197
844799.40490544,2620309.99011740,351,353,177,97.2449483684081
844799.40490544,2620309.99011740,351,367,184,161.077228539962
845083.66545635,2620268.78562704,352,351,176,289.173488436197
844704.18602017,2620329.73711391,353,351,177,97.2449483684081
844704.18602017,2620329.73711391,353,355,178,61.4586779399944
844704.18602017,2620329.73711391,353,443,222,413.248247121862
844644.02437334,2620342.29678524,355,353,178,61.4586779399944
822650.05894292,2620369.94170287,358,347,179,114.786407474842
822650.05894292,2620369.94170287,358,535,19708,159.062854161217
851958.30835281,2620392.68145791,360,349,180,287.556209820288
851958.30835281,2620392.68145791,360,361,181,472.650199197149
851958.30835281,2620392.68145791,360,390,195,228.462116254338
852307.43633870,2620207.57938223,361,360,181,472.650199197149
842049.81613483,2620465.18471777,364,128,182,776.391133986312
842049.81613483,2620465.18471777,364,365,183,240.626547933101
842049.81613483,2620465.18471777,364,410,205,395.061504813287
842049.81613483,2620465.18471777,364,558,279,1589.30976469185
842236.81087200,2620315.22054111,365,364,183,240.626547933101
844792.17955451,2620470.90521258,367,351,184,161.077228539962
844792.17955451,2620470.90521258,367,370,185,105.330175634684
844792.17955451,2620470.90521258,367,446,224,276.054289125234
844897.39823945,2620475.75023002,370,367,185,105.330175634684
844897.39823945,2620475.75023002,370,372,186,152.902683124957
844897.39823945,2620475.75023002,370,374,187,78.0246618442572
844897.39823945,2620475.75023002,370,393,198,113.551325636038
844905.11467095,2620323.04238087,372,370,186,152.902683124957
844975.34031182,2620479.33927034,374,370,187,78.0246618442572
844975.34031182,2620479.33927034,374,375,188,150.478106435849
844975.34031182,2620479.33927034,374,378,189,78.7294591042618
844983.09190619,2620329.06095088,375,374,188,150.478106435849
845053.98662900,2620482.95652399,378,374,189,78.7294591042618
845053.98662900,2620482.95652399,378,379,190,153.39792206088
845053.98662900,2620482.95652399,378,382,191,76.7275503254651
845053.98662900,2620482.95652399,378,399,201,112.951464861558
845060.59397165,2620329.70096776,379,378,190,153.39792206088
845130.63261319,2620486.49348406,382,378,191,76.7275503254651
851649.94168514,2620558.41252644,383,349,192,255.940988707557
851649.94168514,2620558.41252644,383,390,196,175.689307645696
851649.94168514,2620558.41252644,383,465,233,283.306972704246
842468.38673574,2620558.61684850,386,172,193,932.594753523106
842468.38673574,2620558.61684850,386,388,194,573.985156699027
842468.38673574,2620558.61684850,386,410,206,77.6149609051458
842883.54448536,2620311.68258828,388,386,194,573.985156699027
851821.96954377,2620576.00267248,390,360,195,228.462116254338
851821.96954377,2620576.00267248,390,383,196,175.689307645696
851821.96954377,2620576.00267248,390,405,204,103.904499092668
851821.96954377,2620576.00267248,390,450,225,234.589630210232
844891.66558905,2620589.15675661,393,394,197,83.5438717783943
844891.66558905,2620589.15675661,393,370,198,113.551325636038
844891.66558905,2620589.15675661,393,397,199,78.3446983862526
844891.66558905,2620589.15675661,393,417,209,60.9459589252703
844808.19590785,2620585.63669521,394,393,197,83.5438717783943
844969.94085877,2620592.45431863,397,393,199,78.3446983862526
844969.94085877,2620592.45431863,397,399,200,78.9067558157226
844969.94085877,2620592.45431863,397,424,213,60.5340922909293
845048.77717066,2620595.78779164,399,397,200,78.9067558157226
845048.77717066,2620595.78779164,399,378,201,112.951464861558
845048.77717066,2620595.78779164,399,403,202,81.2253067439363
845048.77717066,2620595.78779164,399,428,215,60.1187955455654
845129.93035567,2620599.20992807,403,399,202,81.2253067439363
851916.45275254,2620603.38686227,405,406,203,199.920294745629
851916.45275254,2620603.38686227,405,390,204,103.904499092668
851916.45275254,2620603.38686227,405,406,208,223.896384219224
852046.22351949,2620509.57902977,406,405,203,199.920294745629
852046.22351949,2620509.57902977,406,405,208,223.896384219224
852046.22351949,2620509.57902977,406,492,246,608.335013698311
842409.15725571,2620608.58059247,410,364,205,395.061504813287
842409.15725571,2620608.58059247,410,386,206,77.6149609051458
842409.15725571,2620608.58059247,410,420,210,299.91435548143
826111.43456202,2620101.27838468,413,414,207,543.767074004227
826111.43456202,2620101.27838468,413,160,19706,136.770098285319
826222.83261856,2620616.57402616,414,413,207,543.767074004227
844888.58813288,2620650.02496813,417,393,209,60.9459589252703
844888.58813288,2620650.02496813,417,424,212,78.9201142716506
844888.58813288,2620650.02496813,417,439,220,41.3920523285396
